Id,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Category
923,77117.5,44514.90373,89043.16628,1727.432,1665.738,771.175,1357.268,586.093,1326.421,1079.645,493.552,1542.35,1819.973,925.41,1264.727,1912.514,709.481,2251.831,2066.749,616.94,1110.492,1418.962,802.022,1203.033,524.399,1295.574,2097.596,1850.82,678.634,1141.339,1480.656,863.716,987.104,431.858,832.869,1634.891,1017.951,647.787,1172.186,277.623,1233.88,154.235,956.257,215.929,555.246,308.47,339.317,185.082,123.388,246.776,92.541,30.847,61.694,3366,32,308470,10000,63706.98701,1.527695088,0.073496565,1.511301509,63706.47466,1.527773298,0.073387256,1.511379653,11,30,9,22,2,2021,11,30,9,22,2,2021,1
924,77117.5,44514.90373,89043.16628,1665.738,1388.115,1326.421,1604.044,1542.35,1172.186,1511.503,1048.798,1141.339,1203.033,1079.645,678.634,709.481,1264.727,894.563,740.328,1357.268,925.41,1449.809,1295.574,1418.962,1233.88,555.246,863.716,1017.951,370.164,586.093,956.257,832.869,802.022,987.104,1110.492,771.175,493.552,524.399,431.858,616.94,401.011,462.705,647.787,308.47,215.929,185.082,339.317,277.623,154.235,123.388,30.847,92.541,61.694,2146,32,308470,10000,63706.64281,1.527820547,0.073423148,1.511301187,63691.11249,1.527762915,0.073532549,1.511208019,11,30,9,22,2,2021,11,30,9,22,2,2021,1
925,77117.5,44514.90373,89043.16628,1819.973,1634.891,1542.35,1789.126,1604.044,1480.656,1449.809,1079.645,1326.421,1203.033,1172.186,1264.727,647.787,956.257,1048.798,1017.951,1110.492,277.623,863.716,1357.268,1388.115,1233.88,740.328,802.022,1141.339,678.634,832.869,925.41,894.563,987.104,616.94,524.399,1295.574,586.093,401.011,771.175,709.481,308.47,493.552,431.858,462.705,215.929,555.246,370.164,246.776,185.082,154.235,123.388,92.541,61.694,1817,32,308470,10000,63710.3626,1.527665951,0.073574858,1.511226045,63695.67245,1.52781314,0.073435817,1.511290928,11,30,10,22,2,2021,11,30,10,22,2,2021,0
926,77120,44516.34682,89046.05288,1696.64,1388.16,1850.88,1604.096,1542.4,1511.552,1233.92,1017.984,894.592,1079.68,1295.616,308.48,1480.704,1326.464,1419.008,1172.224,956.288,1357.312,802.048,740.352,771.2,1110.528,1264.768,616.96,925.44,1141.376,1449.856,832.896,1048.832,493.568,987.136,524.416,678.656,863.744,709.504,401.024,462.72,431.872,586.112,647.808,555.264,277.632,370.176,215.936,185.088,246.784,154.24,123.392,92.544,61.696,1641,32,308480,10000,63697.06952,1.52792408,0.073305883,1.51137087,63704.14645,1.527850286,0.073318298,1.51140893,11,30,10,22,2,2021,11,30,10,22,2,2021,0
927,77120,44516.34682,89046.05288,1326.464,1820.032,1634.944,462.72,2159.36,1203.072,1511.552,1727.488,1048.832,1233.92,1017.984,1264.768,802.048,1419.008,1357.312,1573.248,1079.68,832.896,616.96,1696.64,647.808,925.44,1172.224,1110.528,863.744,1141.376,956.288,740.352,771.2,370.176,678.656,894.592,586.112,987.136,524.416,493.568,555.264,431.872,308.48,709.504,401.024,277.632,339.328,215.936,185.088,154.24,246.784,123.392,92.544,61.696,1474,32,308480,10000,63689.44912,1.528044672,0.073177157,1.511442396,63697.46225,1.527845776,0.073389792,1.511324056,11,30,11,22,2,2021,11,30,11,22,2,2021,0
928,77122.25,44517.6456,89048.65083,1419.0494,1449.8983,1110.5604,1357.3516,1326.5027,2005.1785,1480.7472,2036.0274,925.467,1295.6538,1573.2939,1604.1428,2344.5164,771.2225,1388.2005,894.6181,1172.2582,616.978,1141.4093,987.1648,1696.6895,1048.8626,1264.8049,740.3736,709.5247,863.7692,1079.7115,308.489,832.9203,647.8269,1018.0137,431.8846,956.3159,678.6758,555.2802,586.1291,401.0357,493.5824,277.6401,524.4313,462.7335,370.1868,215.9423,185.0934,246.7912,154.2445,123.3956,92.5467,30.8489,61.6978,2709,32,308489,10000,63724.57918,1.527942599,0.073184894,1.511506595,63697.89241,1.52768893,0.073481587,1.511324458,11,30,11,22,2,2021,11,30,11,22,2,2021,0
929,77122.25,44517.6456,89048.65083,1419.0494,1388.2005,1665.8406,1943.4807,1758.3873,1326.5027,1604.1428,1203.1071,1696.6895,1511.5961,1542.445,740.3736,1141.4093,1233.956,616.978,1110.5604,1449.8983,1172.2582,1295.6538,370.1868,1264.8049,678.6758,431.8846,1079.7115,493.5824,863.7692,832.9203,709.5247,462.7335,802.0714,1048.8626,1018.0137,894.6181,524.4313,925.467,401.0357,586.1291,771.2225,647.8269,555.2802,277.6401,215.9423,308.489,339.3379,185.0934,154.2445,123.3956,30.8489,92.5467,61.6978,2170,32,308489,10000,63707.46746,1.527585433,0.073598919,1.511254784,63700.49081,1.527769255,0.073394163,1.511374065,11,30,12,22,2,2021,11,30,12,22,2,2021,0
930,77122.25,44517.6456,89048.65083,1604.1428,1233.956,1634.9917,339.3379,1573.2939,1449.8983,1727.5384,1511.5961,1110.5604,1203.1071,987.1648,1542.445,1048.8626,647.8269,1018.0137,1295.6538,956.3159,1172.2582,1388.2005,1326.5027,1357.3516,894.6181,771.2225,740.3736,1264.8049,678.6758,1079.7115,586.1291,1141.4093,493.5824,709.5247,616.978,802.0714,863.7692,555.2802,832.9203,462.7335,925.467,524.4313,431.8846,401.0357,308.489,277.6401,185.0934,154.2445,370.1868,215.9423,123.3956,92.5467,61.6978,1525,32,308489,10000,63697.71417,1.527688809,0.073443565,1.511371472,63686.01605,1.528073799,0.073086065,1.511533571,11,30,12,22,2,2021,11,30,12,22,2,2021,0
931,77117.5,44514.90373,89043.16628,1233.88,1542.35,1295.574,1388.115,1326.421,1017.951,1696.585,832.869,1141.339,1665.738,1357.268,1480.656,1449.809,1634.891,987.104,524.399,1079.645,339.317,956.257,1264.727,1203.033,462.705,709.481,863.716,308.47,1110.492,678.634,802.022,925.41,1048.798,771.175,1172.186,894.563,616.94,740.328,493.552,401.011,647.787,370.164,555.246,586.093,431.858,215.929,277.623,185.082,154.235,246.776,123.388,92.541,61.694,1719,32,308470,10000,63708.70776,1.527900495,0.073221606,1.511491807,63700.2431,1.527816226,0.073341254,1.511405287,11,30,12,22,2,2021,11,30,12,22,2,2021,0
932,77120,44516.34682,89046.05288,1480.704,1665.792,925.44,2529.536,2406.144,1172.224,1388.16,1141.376,2344.448,863.744,1573.248,1079.68,1634.944,370.176,431.872,1419.008,1820.032,1758.336,462.72,524.416,1696.64,1110.528,771.2,740.352,586.112,1511.552,2251.904,894.592,1203.072,709.504,1912.576,1295.616,1449.856,2159.36,802.048,1326.464,2035.968,987.136,678.656,215.936,832.896,956.288,493.568,185.088,123.392,339.328,277.632,92.544,30.848,61.696,3573,32,308480,10000,63706.86812,1.527695007,0.073471215,1.511332847,63705.53805,1.527898359,0.073187006,1.511536028,11,30,13,22,2,2021,11,30,13,22,2,2021,0
933,77120,44516.34682,89046.05288,524.416,3701.76,1419.008,2128.512,2868.864,1233.92,1634.944,1141.376,1017.984,1881.728,3146.496,1665.792,1573.248,894.592,1172.224,1079.68,1264.768,2591.232,1820.032,616.96,709.504,2560.384,1511.552,1604.096,1048.832,647.808,832.896,740.352,2005.12,1203.072,2097.664,2714.624,1357.312,1696.64,1388.16,2282.752,1727.488,956.288,431.872,1789.184,1110.528,863.744,401.024,802.048,1295.616,370.176,97942.4,92.544,30.848,61.696,3650,32,308480,10000,63706.82126,1.527820667,0.07346122,1.511254179,63697.36991,1.527814286,0.073370073,1.511371151,11,30,13,22,2,2021,11,30,13,22,2,2021,0
934,77117.5,44514.90373,89043.16628,1542.35,1233.88,1511.503,1141.339,1388.115,1943.361,401.011,1758.279,616.94,2560.301,339.317,2251.831,2005.055,1203.033,1480.656,1418.962,555.246,709.481,2035.902,987.104,1048.798,1634.891,832.869,1449.809,1696.585,1727.432,1017.951,925.41,431.858,1819.973,1295.574,1326.421,1850.82,1264.727,740.328,1172.186,1357.268,802.022,462.705,524.399,678.634,1079.645,771.175,956.257,586.093,1110.492,370.164,92.541,30.847,61.694,3606,32,308470,10000,63691.95443,1.52796778,0.073284154,1.511366092,63696.64425,1.527970935,0.073214914,1.511449108,11,30,14,22,2,2021,11,30,14,22,2,2021,0
935,77122.25,44517.6456,89048.65083,1604.1428,1511.5961,1573.2939,1357.3516,1419.0494,1203.1071,1388.2005,1326.5027,555.2802,1449.8983,586.1291,1264.8049,1233.956,1295.6538,1018.0137,1172.2582,1480.7472,1048.8626,740.3736,956.3159,925.467,987.1648,1696.6895,1079.7115,1141.4093,832.9203,894.6181,678.6758,802.0714,462.7335,709.5247,616.978,493.5824,863.7692,771.2225,401.0357,647.8269,370.1868,524.4313,431.8846,277.6401,339.3379,308.489,215.9423,185.0934,154.2445,246.7912,123.3956,92.5467,61.6978,1648,32,308489,10000,63704.10045,1.527975951,0.073308466,1.51133026,63697.41741,1.527688608,0.073380218,1.51144983,11,30,14,22,2,2021,11,30,14,22,2,2021,0
936,77122.25,44517.6456,89048.65083,1203.1071,1172.2582,1419.0494,1573.2939,1480.7472,1141.4093,1264.8049,1449.8983,1542.445,1357.3516,1295.6538,1326.5027,1604.1428,1233.956,1018.0137,709.5247,925.467,832.9203,863.7692,1079.7115,1388.2005,1110.5604,802.0714,1048.8626,555.2802,647.8269,740.3736,771.2225,339.3379,246.7912,894.6181,987.1648,586.1291,616.978,493.5824,431.8846,956.3159,401.0357,678.6758,524.4313,308.489,462.7335,370.1868,277.6401,185.0934,215.9423,154.2445,123.3956,92.5467,61.6978,1555,32,308489,10000,63695.07853,1.527812739,0.073308962,1.511447648,63709.7176,1.527901175,0.073437378,1.511225441,11,30,15,22,2,2021,11,30,15,22,2,2021,0
937,77117.5,44514.90373,89043.16628,678.634,3331.476,3238.935,1480.656,3732.487,1357.268,2591.148,2652.842,2035.902,2467.76,2005.055,832.869,1418.962,925.41,740.328,2282.678,1141.339,3146.394,802.022,1295.574,2097.596,1850.82,1943.361,1079.645,863.716,771.175,894.563,586.093,1974.208,1110.492,493.552,2313.525,2159.29,1696.585,1233.88,1819.973,1449.809,462.705,1264.727,1326.421,1017.951,1542.35,97939.225,1758.279,308.47,339.317,246.776,92.541,61.694,30.847,3675,32,308470,10000,63697.67713,1.527767353,0.073435662,1.511324257,63706.3457,1.527820346,0.073359717,1.511379533,11,30,15,22,2,2021,11,30,15,22,2,2021,0
938,77122.25,44517.6456,89048.65083,1141.4093,771.2225,925.467,1511.5961,524.4313,1018.0137,1634.9917,1326.5027,2159.423,1233.956,3054.0411,2344.5164,2066.8763,1480.7472,1449.8983,97945.2575,1727.5384,740.3736,2128.5741,1912.6318,1850.934,1110.5604,1419.0494,493.5824,1573.2939,2221.1208,1604.1428,1264.8049,2776.401,616.978,1295.6538,1172.2582,586.1291,1203.1071,987.1648,431.8846,1665.8406,1357.3516,462.7335,1696.6895,863.7692,709.5247,1048.8626,956.3159,802.0714,401.0357,370.1868,92.5467,61.6978,30.8489,3588,32,308489,10000,63696.77276,1.52792388,0.073242416,1.511449228,63701.39733,1.527612739,0.073587455,1.511249104,11,30,16,22,2,2021,11,30,16,22,2,2021,0
939,77117.5,44514.90373,89043.16628,586.093,1665.738,647.787,2097.596,1079.645,2159.29,2683.689,1233.88,956.257,1789.126,1542.35,1573.197,1696.585,987.104,2128.443,1388.115,462.705,1943.361,1727.432,2529.454,1326.421,1634.891,863.716,1264.727,2406.066,1048.798,1017.951,802.022,1110.492,1357.268,832.869,1172.186,740.328,709.481,1141.339,1604.044,1511.503,894.563,925.41,246.776,771.175,308.47,215.929,185.082,277.623,123.388,339.317,92.541,30.847,61.694,3535,32,308470,10000,63695.42202,1.527970113,0.073382354,1.511243511,63706.47466,1.527773298,0.073387256,1.511379653,11,30,16,22,2,2021,11,30,16,22,2,2021,0
940,77120,44516.34682,89046.05288,2005.12,678.656,1696.64,2529.536,1141.376,2251.904,308.48,401.024,832.896,2190.208,2344.448,1727.488,740.352,370.176,1912.576,1079.68,616.96,771.2,1634.944,524.416,1388.16,987.136,863.744,1048.832,1665.792,1295.616,925.44,1511.552,1264.768,1017.984,2467.84,431.872,1604.096,1480.704,1326.464,1233.92,555.264,1850.88,1110.528,462.72,493.568,894.592,586.112,185.088,647.808,123.392,339.328,92.544,30.848,61.696,3505,32,308480,10000,63692.77668,1.52773261,0.073459786,1.511319676,63710.7024,1.527901839,0.073219309,1.511493666,11,30,16,22,2,2021,11,30,17,22,2,2021,0
941,77117.5,44514.90373,89043.16628,2035.902,1573.197,1943.361,1789.126,1604.044,555.246,1326.421,1418.962,1511.503,1727.432,1079.645,678.634,339.317,925.41,1110.492,1542.35,1634.891,616.94,1449.809,1388.115,802.022,863.716,1172.186,1264.727,832.869,1048.798,709.481,1203.033,524.399,894.563,987.104,1233.88,586.093,771.175,493.552,401.011,308.47,431.858,370.164,462.705,647.787,185.082,277.623,215.929,246.776,154.235,123.388,92.541,30.847,61.694,2518,32,308470,10000,63697.36666,1.52792428,0.073369379,1.511292512,63694.94638,1.527969793,0.073280705,1.511368887,11,30,17,22,2,2021,11,30,17,22,2,2021,0
942,77122.25,44517.6456,89048.65083,2313.6675,863.7692,1449.8983,431.8846,2344.5164,1388.2005,3146.5878,493.5824,1326.5027,246.7912,1604.1428,524.4313,1881.7829,1727.5384,894.6181,1511.5961,832.9203,1203.1071,2159.423,1542.445,709.5247,2097.7252,771.2225,1419.0494,97945.2575,1172.2582,1018.0137,2498.7609,956.3159,1079.7115,925.467,678.6758,1850.934,1048.8626,616.978,1110.5604,370.1868,802.0714,555.2802,586.1291,277.6401,215.9423,154.2445,308.489,185.0934,339.3379,123.3956,92.5467,30.8489,61.6978,3205,32,308489,10000,63709.81055,1.527932659,0.073457205,1.511178356,63706.77177,1.527773499,0.073450663,1.511301307,11,30,17,22,2,2021,11,30,17,22,2,2021,0
943,77122.25,44517.6456,89048.65083,1449.8983,1665.8406,1604.1428,1110.5604,1511.5961,1172.2582,1634.9917,1079.7115,1295.6538,832.9203,1233.956,1388.2005,1203.1071,987.1648,1141.4093,771.2225,1419.0494,431.8846,802.0714,1357.3516,1048.8626,493.5824,1264.8049,925.467,1018.0137,1326.5027,709.5247,863.7692,678.6758,401.0357,740.3736,370.1868,956.3159,894.6181,616.978,555.2802,462.7335,586.1291,647.8269,524.4313,277.6401,215.9423,308.489,339.3379,185.0934,154.2445,123.3956,30.8489,92.5467,61.6978,2193,32,308489,10000,63704.82665,1.527819321,0.073463524,1.511252313,63695.84831,1.527923258,0.073473336,1.511165272,11,30,18,22,2,2021,11,30,18,22,2,2021,0
944,77122.25,44517.6456,89048.65083,339.3379,1727.5384,1573.2939,1018.0137,1974.3296,1850.934,1665.8406,1295.6538,1604.1428,1357.3516,802.0714,1233.956,709.5247,586.1291,1696.6895,1110.5604,1172.2582,1141.4093,863.7692,308.489,987.1648,771.2225,1264.8049,1326.5027,431.8846,740.3736,401.0357,1079.7115,925.467,894.6181,1048.8626,1203.1071,555.2802,524.4313,832.9203,493.5824,185.0934,462.7335,370.1868,277.6401,678.6758,647.8269,616.978,215.9423,154.2445,246.7912,123.3956,92.5467,30.8489,61.6978,2816,32,308489,10000,63682.02753,1.52783536,0.073305542,1.511435471,63706.30684,1.528008857,0.073351416,1.511253698,11,30,18,22,2,2021,11,30,18,22,2,2021,0
945,77120,44516.34682,89046.05288,1511.552,2035.968,1758.336,1233.92,1665.792,308.48,462.72,1264.768,1295.616,1480.704,1326.464,1388.16,678.656,493.568,1419.008,1357.312,863.744,925.44,1449.856,1141.376,524.416,1017.984,1172.224,1048.832,987.136,1079.68,894.592,1110.528,832.896,1203.072,802.048,956.288,740.352,771.2,616.96,647.808,431.872,709.504,401.024,555.264,586.112,370.176,277.632,215.936,185.088,154.24,246.784,123.392,92.544,61.696,1746,32,308480,10000,63709.33764,1.527822365,0.073356266,1.511382327,63697.24776,1.5279242,0.073343978,1.511323855,11,30,19,22,2,2021,11,30,19,22,2,2021,1
946,77122.25,44517.6456,89048.65083,1233.956,1820.0851,1542.445,1789.2362,1511.5961,1634.9917,1203.1071,1388.2005,1326.5027,308.489,1419.0494,678.6758,1172.2582,1295.6538,1048.8626,1079.7115,1141.4093,647.8269,524.4313,802.0714,1449.8983,925.467,1018.0137,462.7335,1357.3516,987.1648,740.3736,1264.8049,863.7692,616.978,832.9203,956.3159,894.6181,1110.5604,493.5824,709.5247,771.2225,555.2802,586.1291,401.0357,431.8846,277.6401,370.1868,215.9423,185.0934,246.7912,154.2445,123.3956,92.5467,61.6978,1712,32,308489,10000,63708.4708,1.527900335,0.073170883,1.511554483,63711.67668,1.527981046,0.073427493,1.511180104,11,30,19,22,2,2021,11,30,19,22,2,2021,1
947,77120,44516.34682,89046.05288,1295.616,1172.224,1357.312,1758.336,1480.704,1326.464,1542.4,740.352,1264.768,1048.832,987.136,1419.008,1079.68,1573.248,1511.552,863.744,1017.984,1141.376,1233.92,1604.096,1110.528,1203.072,925.44,894.592,771.2,832.896,802.048,709.504,370.176,616.96,431.872,956.288,678.656,524.416,401.024,462.72,647.808,493.568,555.264,246.784,586.112,339.328,277.632,308.48,185.088,215.936,154.24,123.392,92.544,61.696,1849,32,308480,10000,63687.44433,1.527681854,0.073391729,1.511440525,63696.95457,1.527814006,0.073281305,1.511480852,11,30,20,22,2,2021,11,30,20,22,2,2021,1
948,77124.75,44519.08868,89051.53744,1943.5437,1511.6451,1264.8459,1974.3936,1573.3449,1542.495,1141.4463,1635.0447,1233.996,1326.5457,832.9473,1449.9453,1419.0954,1018.0467,1480.7952,1388.2455,987.1968,1172.2962,1048.8966,1110.5964,802.0974,1079.7465,1203.1461,339.3489,863.7972,462.7485,493.5984,925.497,740.3976,771.2475,524.4483,616.998,401.0487,894.6471,555.2982,709.5477,956.3469,678.6978,431.8986,586.1481,647.8479,370.1988,308.499,277.6491,185.0994,215.9493,154.2495,123.3996,92.5497,61.6998,1753,32,308499,10000,63694.73251,1.52804822,0.073234952,1.511368687,63700.75154,1.527847995,0.073449809,1.511248499,11,30,20,22,2,2021,11,30,20,22,2,2021,1
949,77120,44516.34682,89046.05288,1480.704,1696.64,1789.184,1295.616,1449.856,1388.16,1110.528,1357.312,1079.68,1727.488,1542.4,1172.224,1141.376,647.808,1326.464,555.264,1264.768,1017.984,1233.92,462.72,1419.008,1203.072,586.112,493.568,771.2,1048.832,894.592,956.288,832.896,401.024,863.744,987.136,802.048,925.44,709.504,678.656,524.416,740.352,616.96,431.872,308.48,277.632,215.936,339.328,185.088,246.784,154.24,123.392,92.544,61.696,1574,32,308480,10000,63703.07008,1.527896696,0.073087894,1.511659532,63694.72293,1.527812499,0.073232903,1.511541681,11,30,21,22,2,2021,11,30,21,22,2,2021,0
950,77122.25,44517.6456,89048.65083,2005.1785,1758.3873,1233.956,1943.4807,1604.1428,1974.3296,1449.8983,1141.4093,832.9203,1419.0494,1542.445,740.3736,1634.9917,1295.6538,678.6758,1264.8049,1079.7115,1696.6895,1511.5961,1110.5604,1172.2582,987.1648,1480.7472,1388.2005,863.7692,771.2225,925.467,1326.5027,1203.1071,616.978,894.6181,493.5824,802.0714,586.1291,277.6401,555.2802,431.8846,1048.8626,524.4313,462.7335,370.1868,401.0357,185.0934,215.9423,154.2445,246.7912,123.3956,92.5467,30.8489,61.6978,2824,32,308489,10000,63703.36579,1.527896896,0.073151265,1.511581181,63699.49489,1.527894287,0.073181212,1.511546126,11,30,21,22,2,2021,11,30,21,22,2,2021,0
951,77120,44516.34682,89046.05288,1727.488,956.288,1233.92,709.504,894.592,1388.16,1573.248,1017.984,2529.536,1511.552,1079.68,1696.64,1789.184,1604.096,1172.224,493.568,339.328,863.744,1110.528,1048.832,647.808,431.872,462.72,740.352,1326.464,678.656,1295.616,1264.768,925.44,1141.376,524.416,1357.312,771.2,802.048,987.136,586.112,616.96,308.48,401.024,277.632,555.264,370.176,185.088,215.936,154.24,246.784,123.392,92.544,30.848,61.696,2900,32,308480,10000,63711.33226,1.527823712,0.073353965,1.511384189,63698.02714,1.527531884,0.073510315,1.511403218,11,30,22,22,2,2021,11,30,22,22,2,2021,0
952,77122.25,44517.6456,89048.65083,1388.2005,1357.3516,832.9203,1696.6895,894.6181,1573.2939,2036.0274,1172.2582,771.2225,1480.7472,987.1648,1449.8983,1264.8049,802.0714,647.8269,1079.7115,863.7692,740.3736,2221.1208,308.489,1295.6538,1233.956,1110.5604,493.5824,1604.1428,1634.9917,1758.3873,1203.1071,431.8846,1018.0137,1048.8626,709.5247,524.4313,956.3159,678.6758,616.978,401.0357,462.7335,555.2802,586.1291,277.6401,185.0934,370.1868,215.9423,154.2445,123.3956,246.7912,92.5467,30.8489,61.6978,2750,32,308489,10000,63712.35362,1.527777271,0.073571792,1.511149292,63705.96768,1.527741533,0.073278931,1.511536428,11,30,22,22,2,2021,11,30,22,22,2,2021,0
953,77120,44516.34682,89046.05288,1480.704,1172.224,1727.488,1665.792,1542.4,1573.248,1110.528,1511.552,1419.008,1264.768,308.48,1233.92,1388.16,1048.832,1326.464,1357.312,987.136,832.896,1141.376,1203.072,647.808,678.656,925.44,524.416,771.2,401.024,586.112,1295.616,1079.68,863.744,616.96,1017.984,462.72,894.592,802.048,740.352,709.504,956.288,493.568,431.872,555.264,370.176,277.632,215.936,185.088,246.784,154.24,123.392,92.544,61.696,1774,32,308480,10000,63684.67641,1.527962882,0.073228698,1.511437943,63692.30165,1.527732289,0.073358371,1.511445057,11,30,22,22,2,2021,11,30,22,22,2,2021,0
954,77122.25,44517.6456,89048.65083,1419.0494,1511.5961,1295.6538,1634.9917,1727.5384,1573.2939,1789.2362,1388.2005,1141.4093,1696.6895,1172.2582,956.3159,1203.1071,771.2225,1264.8049,586.1291,1233.956,555.2802,1357.3516,1449.8983,616.978,1048.8626,894.6181,832.9203,863.7692,462.7335,709.5247,925.467,740.3736,987.1648,802.0714,401.0357,1110.5604,678.6758,246.7912,524.4313,431.8846,308.489,493.5824,647.8269,339.3379,370.1868,277.6401,185.0934,215.9423,154.2445,123.3956,92.5467,30.8489,61.6978,2437,32,308489,10000,63694.99721,1.527734112,0.073291574,1.511526209,63710.44246,1.527854532,0.073591862,1.51106888,11,30,23,22,2,2021,11,30,23,22,2,2021,0
955,77117.5,44514.90373,89043.16628,1480.656,1079.645,1696.585,1573.197,1418.962,1141.339,678.634,1203.033,1943.361,1542.35,1388.115,1511.503,987.104,1634.891,1017.951,1048.798,740.328,802.022,956.257,1264.727,555.246,462.705,1357.268,1110.492,863.716,1172.186,616.94,771.175,1233.88,493.552,925.41,370.164,709.481,586.093,832.869,431.858,894.563,401.011,647.787,308.47,524.399,185.082,215.929,277.623,339.317,154.235,123.388,92.541,30.847,61.694,2244,32,308470,10000,63713.69436,1.527903854,0.073215865,1.511496454,63707.92437,1.528057077,0.073053779,1.511585423,11,30,23,22,2,2021,11,30,23,22,2,2021,0
956,77117.5,44514.90373,89043.16628,1758.279,1110.492,1295.574,1819.973,1326.421,1604.044,1943.361,1357.268,987.104,1079.645,1881.667,740.328,1264.727,1203.033,1634.891,1388.115,1048.798,462.705,1141.339,616.94,647.787,1418.962,925.41,1665.738,894.563,1017.951,1233.88,771.175,431.858,493.552,1480.656,586.093,802.022,678.634,863.716,524.399,956.257,709.481,832.869,154.235,308.47,401.011,370.164,185.082,215.929,123.388,246.776,92.541,30.847,61.694,3041,32,308470,10000,63685.18752,1.527884643,0.073338016,1.51135977,63700.31377,1.528051968,0.073356352,1.511216637,11,30,24,22,2,2021,11,30,24,22,2,2021,0
957,77122.25,44517.6456,89048.65083,1172.2582,1295.6538,1912.6318,1665.8406,1203.1071,1758.3873,1573.2939,1542.445,2036.0274,1634.9917,894.6181,1820.0851,1480.7472,1141.4093,555.2802,1357.3516,1449.8983,925.467,586.1291,1079.7115,802.0714,832.9203,987.1648,1264.8049,524.4313,308.489,431.8846,709.5247,740.3736,771.2225,956.3159,462.7335,493.5824,863.7692,678.6758,277.6401,1048.8626,401.0357,616.978,370.1868,339.3379,647.8269,185.0934,215.9423,154.2445,246.7912,123.3956,92.5467,30.8489,61.6978,2882,32,308489,10000,63704.36131,1.52777187,0.073364203,1.51140913,63706.14108,1.527851631,0.073315998,1.511410792,11,30,24,22,2,2021,11,30,24,22,2,2021,0
958,77117.5,44514.90373,89043.16628,1449.809,1696.585,1974.208,1850.82,1357.268,1048.798,925.41,1542.35,1203.033,1110.492,1388.115,1141.339,1511.503,771.175,987.104,1233.88,1480.656,802.022,740.328,678.634,1079.645,1326.421,1017.951,1264.727,1295.574,1727.432,894.563,863.716,493.552,647.787,832.869,524.399,956.257,709.481,616.94,431.858,555.246,586.093,277.623,462.705,401.011,185.082,370.164,215.929,246.776,154.235,123.388,92.541,30.847,61.694,2713,32,308470,10000,63689.84103,1.527966358,0.07326105,1.511395575,63695.03903,1.528001284,0.073300517,1.511321791,11,30,25,22,2,2021,11,30,25,22,2,2021,0
959,77120,44516.34682,89046.05288,1449.856,339.328,1388.16,1141.376,246.784,1357.312,1326.464,1264.768,1480.704,1573.248,956.288,1727.488,1203.072,1110.528,1172.224,894.592,1295.616,1419.008,1017.984,1079.68,586.112,771.2,832.896,1233.92,987.136,925.44,863.744,802.048,647.808,1048.832,740.352,709.504,493.568,555.264,524.416,277.632,616.96,678.656,462.72,401.024,431.872,308.48,370.176,215.936,185.088,154.24,30.848,123.392,92.544,61.696,1969,32,308480,10000,63709.38512,1.527696711,0.073366409,1.511460991,63699.73188,1.527894447,0.073231942,1.511483441,11,30,25,22,2,2021,11,30,25,22,2,2021,0
960,77117.5,44514.90373,89043.16628,1819.973,925.41,1665.738,1511.503,246.776,1789.126,1604.044,1480.656,586.093,1326.421,1264.727,1295.574,1388.115,802.022,339.317,1418.962,1203.033,1079.645,1110.492,1233.88,555.246,1141.339,1048.798,832.869,863.716,987.104,1172.186,894.563,1017.951,308.47,740.328,616.94,678.634,709.481,647.787,771.175,431.858,524.399,493.552,956.257,401.011,277.623,370.164,462.705,215.929,185.082,154.235,123.388,92.541,61.694,1519,32,308470,10000,63686.84908,1.527964344,0.073264498,1.511392781,63699.93296,1.527973147,0.073274958,1.511373544,11,30,26,22,2,2021,11,30,26,22,2,2021,0
961,77122.25,44517.6456,89048.65083,1449.8983,1727.5384,1542.445,1604.1428,1326.5027,1634.9917,863.7692,1511.5961,1357.3516,1696.6895,1110.5604,1018.0137,1388.2005,1419.0494,1233.956,1079.7115,1295.6538,1264.8049,586.1291,1141.4093,1203.1071,894.6181,987.1648,956.3159,678.6758,802.0714,1048.8626,462.7335,616.978,740.3736,709.5247,370.1868,493.5824,832.9203,925.467,431.8846,524.4313,771.2225,401.0357,308.489,647.8269,215.9423,277.6401,339.3379,185.0934,154.2445,123.3956,30.8489,92.5467,61.6978,2169,32,308489,10000,63700.32544,1.527894847,0.073358845,1.511326732,63700.92174,1.527612416,0.07348611,1.511374468,11,30,26,22,2,2021,11,30,26,22,2,2021,0
